"SOURCE_ID","Shape_Leng","Shape_Area","S_BALTIMOR","S_BALTIM_1","S_BALTIM_2","S_BALTIM_3","S_REDLININ","S_C_INTRCP","S_SE_INTRC","S_T_INTRCP","S_SG_INTRC","S_C_BALTIM","S_SE_BALTI","S_T_BALTIM","S_SG_BALTI","S_C_BALT_1","S_SE_BAL_1","S_T_BALT_1","S_SG_BAL_1","S_C_BALT_2","S_SE_BAL_2","S_T_BALT_2","S_SG_BAL_2","S_C_REDLIN","S_SE_REDLI","S_T_REDLIN","S_SG_REDLI","S_PREDICT","PREDICTED","C_INTRCPT","C_BALTIMOR","C_BALTIM_1","C_BALTIM_2","C_REDLININ","S_RESIDUAL","S_STDRESID","INFLUENCE","COOKS_D","LOCALR2","CND_NUMBER"
148,0.181537274916,0.00117914054502,1.35203982006,1.78255286736,0.224575368559,-0.789976814027,0.438835865462,-0.0096569249958,0.0698722177024,-0.138208365404,0,0.495755989719,0.103955712138,4.76891533444,1,0.330337263977,0.0647099201333,5.10489370558,1,0.0940384275552,0.293625339355,0.320266730936,0,0.152946968243,0.0699622608518,2.18613530182,1,0.941070386579,12.431670206,-210.687317842,0.00235220942141,16.4652546868,2.32366853532,0.91265797568,0.410969433476,0.608927974511,0.292721143317,0.00633816851276,0.451357286593,1.96359928821
149,0.024774665205,3.01912585677e-05,-0.248102943668,-1.28620806147,-0.218162803349,0.4715046765,0.438835865462,-0.0285218478394,0.0707081260175,-0.403374399037,0,0.429180999361,0.0956463540982,4.48716528097,1,0.301832061966,0.065439351884,4.6123938162,1,0.263653533228,0.221860373663,1.18837595409,0,0.158280047255,0.071488273712,2.21407007103,1,-0.452613602411,3.72192242231,-577.739890324,0.0020363316049,15.0444479472,6.51481990199,0.94448127464,0.204510658743,0.264999936069,0.0752084741788,0.000235875582952,0.406582543734,1.63541616822
150,0.0901261985333,0.000333120166235,-0.568131496413,0.744701261792,-0.313654106738,-0.788498680375,-0.515993819829,-0.039914937461,0.0720344320426,-0.55410914377,0,0.292776494994,0.0888724023126,3.29434658427,1,0.296808728687,0.0673800573114,4.40499371076,1,-0.0708248519333,0.226061971489,-0.313298390998,0,0.172433190715,0.0732803644222,2.3530613156,1,0.0518916526605,6.87479894376,150.000934734,0.00138913425995,14.7940660774,-1.75006626796,1.02893524851,-0.620023149073,-0.813457436865,0.0979105042265,0.00296631891509,0.391970641109,1.8287398852
151,0.0433885865172,9.60772287857e-05,1.19202554368,0.325612683683,1.18502273054,1.56043668772,1.39366555075,-0.0382759085845,0.0694519974332,-0.551113142877,0,0.392793016835,0.0949709596691,4.13592763729,1,0.303235760113,0.0642512881944,4.71952810028,1,0.856466386032,0.212111218497,4.03781748132,1,0.176261670146,0.0700249127166,2.51712802356,1,2.03107513637,19.2435920826,-1864.19626812,0.0018636818395,15.1144135551,21.1630930517,1.05178037142,-0.839049592685,-1.2253163609,0.271914668446,0.023158761562,0.427455815296,1.88183888586
152,0.163858524968,0.000908635744624,-0.888160049158,-2.35215074927,-1.65558125382,0.177325913871,0.438835865462,-0.0144217094081,0.0694564830815,-0.207636620345,0,0.489888910572,0.0961100112138,5.09716838428,1,0.325563786181,0.0643945486888,5.05576625367,1,0.132487987139,0.243698480709,0.543655367705,0,0.155437177295,0.0697700600823,2.22784926817,1,-1.61400661717,-3.53613630278,-294.069911601,0.00232437193859,16.2273265563,3.27374856244,0.927517434341,0.725846568016,0.991557392052,0.167934669062,0.00819572090726,0.445894584549,2.09774082966
1,0.0241818430654,2.66396495331e-05,-0.888160049158,-1.18599122758,0.617343895667,-0.290958893301,0.438835865462,-0.0350674057453,0.0704169836386,-0.497996419802,0,0.402915547718,0.0939129470205,4.29030884986,1,0.293924869763,0.0653436533382,4.49813952461,1,0.0235001976483,0.2480948906,0.0947226183962,0,0.169462423455,0.0713290850084,2.37578294233,1,-0.2639403889,4.90102479859,-56.248439565,0.00191171012964,14.6503236758,0.580684633601,1.01120822544,-0.624219660257,-0.803921975466,0.0638389459763,0.001820251723,0.407363388727,1.8129440474
2,0.0180417856402,1.82162883977e-05,-0.568131496413,-0.938486016591,-1.09253981438,-0.290958893301,1.39366555075,-0.0347017357968,0.0691898415609,-0.501543796226,0,0.407428472561,0.0914875459057,4.4533763424,1,0.310201790515,0.0640103392125,4.84612008515,1,0.0523032299604,0.233219835098,0.22426578742,0,0.174577379214,0.0696803082691,2.50540480591,1,-0.527891077239,3.25148018093,-119.073301943,0.00193312256752,15.461626774,1.29240112701,1.04172994956,-0.0402404191734,-0.0517936226959,0.0627058657578,7.41230631867e-06,0.435778579658,1.80528649358
3,0.0254417247061,3.67426513517e-05,-0.408117220041,-0.405514672692,1.88815282796,-0.290958893301,1.39366555075,-0.0273264974,0.0699674488968,-0.390560150912,0,0.48491531018,0.0958045047796,5.06150844676,1,0.301939082499,0.0648877696762,4.65325105186,1,0.200931242711,0.179471205287,1.1195737076,0,0.158932324616,0.0707864817834,2.2452355395,1,0.509176135511,9.73257197012,-442.435413966,0.00230077373717,15.0497822541,4.96496611639,0.948373513515,-0.917293355551,-1.18946621554,0.0765449567017,0.00484365897746,0.413802507613,1.85036807162
4,0.0336532427289,5.83901956018e-05,0.0719256090764,0.0416649876458,0.82128640564,-0.290958893301,-0.515993819829,-0.0556947544274,0.0686504862809,-0.811279823999,0,0.196612737205,0.0872027037909,2.25466331499,0,0.299455799138,0.0653228830691,4.58424039277,1,-0.162012944966,0.114297110198,-1.41747192633,0,0.192903935223,0.0715551282325,2.6958785483,1,0.146037958533,7.4631608575,348.903783835,0.000932866858722,14.9260060488,-4.00330367402,1.15108731506,-0.0741123494565,-0.0932933537574,0.020096664949,7.37243036668e-06,0.402214386658,2.24305191056
9,0.0327827561788,5.74117161095e-05,0.711982714566,0.295243946139,0.124123707432,-0.290958893301,0.438835865462,-0.0335950715981,0.0707564467296,-0.474798737795,0,0.393880132004,0.0921914836478,4.27241342063,1,0.296559013954,0.0656043008754,4.52042030777,1,0.141179444514,0.246908029351,0.571789604758,0,0.165801238533,0.0716359439459,2.31449785401,1,0.151187772239,7.49534432151,-311.489457887,0.00186883986602,14.7816193536,3.48851253238,0.989361374486,0.560794942327,0.711918484915,0.0365013245593,0.000793024406024,0.403508234637,1.57337347663
10,0.0247632841263,3.61585208625e-05,0.0719256090764,-1.16473311129,1.0951854612,-0.290958893301,0.438835865462,-0.0537093541093,0.0689499969406,-0.778960935351,0,0.213540597542,0.0925422185703,2.3074938211,0,0.294232828318,0.0644748305837,4.56353007297,1,0.0389283273872,0.254868577526,0.152738826281,0,0.195993392112,0.0711159264262,2.75597045502,1,0.094494743906,7.14104450766,-87.4521692569,0.0010131843403,14.6656734913,0.961910272577,1.16952257731,-0.0225691348296,-0.0289999476725,0.0595431410464,2.19915481239e-06,0.424226507532,1.48108078076
15,0.0188576023435,2.065584327e-05,-0.0880886672959,-0.784364673555,-0.673425666675,-0.290958893301,1.39366555075,-0.0344712449885,0.0691775230674,-0.49830123225,0,0.411009549006,0.0912357486121,4.50491781192,1,0.309583860267,0.0640046684337,4.83689499286,1,0.200104156556,0.247258848829,0.809290173049,0,0.173802984758,0.0696797837251,2.49431004901,1,-0.381333184676,4.16738528569,-439.895367027,0.00195011367187,15.4308268006,4.9445290023,1.03710901928,0.29324451738,0.375566619225,0.0533502656316,0.00032831426286,0.434441949074,1.7994765431
18,0.0271897516661,4.61695142052e-05,-0.568131496413,-0.139029000742,0.315943759436,-0.290958893301,0.438835865462,-0.0456095003927,0.069872274249,-0.652755343703,0,0.332175284143,0.0893166531276,3.7190744672,1,0.305017335664,0.0647102070285,4.71358924149,1,-0.178640826538,0.268500276021,-0.665328278933,0,0.188317311338,0.0706098267311,2.6670127949,1,0.139194352995,7.42039213902,383.06124964,0.0015760693751,15.2032139976,-4.41417491277,1.12371822812,-0.707325849408,-0.897253468711,0.035033465084,0.001207173369,0.43772921241,1.63881265544
22,0.0262339537809,4.19642395243e-05,0.711982714566,0.327890338999,0.1901500489,-0.290958893301,0.438835865462,-0.0518447095406,0.0689075567366,-0.752380609558,0,0.210370907688,0.0948598917704,2.2177013252,0,0.293919278427,0.0643500694123,4.56750522744,1,0.0106722827434,0.241532801773,0.0441856454487,0,0.193386562029,0.0709464529015,2.72581015851,1,0.154782407603,7.5178087881,-26.0236264838,0.000998145138566,14.6500449825,0.263709722244,1.1539672231,0.557200306963,0.706554646617,0.0343168247436,0.000732710571228,0.421663103758,1.50596078734
26,0.0264948647457,4.18793812519e-05,-0.728145772785,-0.487510264061,-0.352044326995,-0.290958893301,0.438835865462,-0.0398499129319,0.0703438593007,-0.566501658113,0,0.340339634993,0.0897561929266,3.79182342628,1,0.293267943247,0.0654302157708,4.48214849657,1,0.0409973244696,0.323403763121,0.1267682357,0,0.175533679759,0.0715926104798,2.45184074979,1,-0.243910355849,5.026201336,-93.4131308271,0.00161480670433,14.6175799815,1.01303472824,1.04743634132,-0.484235416936,-0.617559465375,0.0453173706948,0.000747707540871,0.403672636838,1.69752952584
33,0.0206675965392,2.61683800884e-05,-0.248102943668,-1.18143591694,0.817706272255,-0.290958893301,0.438835865462,-0.0459558241324,0.0698094987431,-0.658303310579,0,0.327758239355,0.0905949861045,3.61784082595,1,0.302449112785,0.0646090450468,4.68121936435,1,-0.0402465534338,0.266668813885,-0.150923360132,0,0.187610909751,0.0705554539115,2.65905609489,1,-0.0918261550212,5.97664278582,82.7894277363,0.00155511185854,15.0752040864,-0.994483343678,1.11950302171,-0.156276788647,-0.20056398957,0.0572717502755,0.000100931880794,0.433683734555,1.65092373908
